id,season,games_played,pt_diff,win,result_ATS_avg,pts_roll_1,opp_pts_roll_1,fg_roll_1,fga_roll_1,fg%_roll_1,3p_roll_1,3pa_roll_1,3p%_roll_1,ft_roll_1,fta_roll_1,ft%_roll_1,orb_roll_1,trb_roll_1,ast_roll_1,stl_roll_1,blk_roll_1,tov_roll_1,pf_roll_1,ortg_roll_1,drtg_roll_1,pace_roll_1,ftr_roll_1,3par_roll_1,ts%_roll_1,trb%_roll_1,ast%_roll_1,stl%_roll_1,blk%_roll_1,efg%_roll_1,tov%_roll_1,orb%_roll_1,ft/fga_roll_1,drb%_roll_1,pt_diff_roll_1,away_pts_roll_1,away_opp_pts_roll_1,away_fg_roll_1,away_fga_roll_1,away_fg%_roll_1,away_3p_roll_1,away_3pa_roll_1,away_3p%_roll_1,away_ft_roll_1,away_fta_roll_1,away_ft%_roll_1,away_orb_roll_1,away_trb_roll_1,away_ast_roll_1,away_stl_roll_1,away_blk_roll_1,away_tov_roll_1,away_pf_roll_1,away_ortg_roll_1,away_drtg_roll_1,away_pace_roll_1,away_ftr_roll_1,away_3par_roll_1,away_ts%_roll_1,away_trb%_roll_1,away_ast%_roll_1,away_stl%_roll_1,away_blk%_roll_1,away_efg%_roll_1,away_tov%_roll_1,away_orb%_roll_1,away_ft/fga_roll_1,away_drb%_roll_1,away_pt_diff_roll_1,nrtg_roll_1,away_nrtg_roll_1,average_home_ML,average_away_ML,consec_away,away_consec_away,days_since_last,away_days_since_last,back2back,away_back2back
2021-02-14_DET_NOP,2021,27,11,1,1,108.0,102.0,34.0,79.0,0.43,15.0,38.0,0.3950000000000001,25.0,30.0,0.8330000000000007,6.0,44.0,25.0,3.0,6.0,12.0,20.0,112.1,105.9,96.3,0.3799999999999999,0.4809999999999999,0.5860000000000002,49.99999999999999,73.49999999999999,3.1000000000000005,10.9,0.5249999999999995,11.5,13.999999999999993,0.31599999999999995,84.39999999999993,6.0,130.0,143.0,48.0,90.0,0.5329999999999997,17.0,37.0,0.4590000000000005,17.0,23.0,0.7390000000000011,9.0,38.0,31.0,5.0,3.0,9.0,19.0,133.39999999999995,146.6999999999999,97.50000000000004,0.25599999999999995,0.4110000000000001,0.6489999999999998,50.7,64.6,5.099999999999998,7.000000000000004,0.628,8.199999999999996,22.0,0.1890000000000001,85.30000000000008,-13.0,6.199999999999988,-13.299999999999955,189.5555555555556,-223.44444444444446,0,3,2,2,0,0
2021-02-26_DET_SAC,2021,33,-3,0,0,118.0,128.0,47.0,89.0,0.5280000000000002,13.0,36.0,0.3609999999999999,11.0,16.0,0.6880000000000006,9.0,38.0,31.0,8.0,6.0,13.0,23.0,118.10000000000004,128.10000000000002,99.90000000000003,0.18,0.40399999999999997,0.6140000000000003,45.79999999999997,65.99999999999997,7.9999999999999964,9.0,0.6009999999999994,11.900000000000007,21.399999999999988,0.124,70.6999999999999,-10.0,121.0,140.0,42.0,85.0,0.4940000000000001,12.0,35.0,0.343,25.0,33.0,0.7579999999999999,8.0,34.0,25.0,12.0,0.0,16.0,22.0,116.9,135.3,103.50000000000013,0.3880000000000001,0.4119999999999994,0.6079999999999999,44.19999999999998,59.50000000000002,11.6,0.0,0.5650000000000008,13.900000000000007,19.000000000000007,0.2940000000000001,74.3,-19.0,-9.999999999999988,-18.400000000000006,103.88888888888887,-121.77777777777777,0,5,2,1,0,1
2021-02-28_DET_NYK,2021,34,-19,0,0,107.0,110.0,37.0,82.0,0.4510000000000003,12.0,33.0,0.3639999999999999,21.0,32.0,0.6560000000000006,10.0,45.0,20.0,6.0,6.0,11.0,25.0,110.00000000000006,113.10000000000002,97.30000000000004,0.3900000000000001,0.402,0.5570000000000003,47.89999999999996,54.09999999999997,6.1999999999999975,10.5,0.5239999999999996,10.30000000000001,22.2,0.256,71.3999999999999,-3.0,110.0,107.0,40.0,81.0,0.4940000000000001,12.0,24.0,0.4999999999999998,18.0,22.0,0.8179999999999994,4.0,38.0,26.0,12.0,2.0,18.0,22.0,107.3,104.29999999999998,102.50000000000006,0.2719999999999999,0.29599999999999976,0.6070000000000005,52.09999999999995,65.00000000000003,11.700000000000005,3.5999999999999956,0.568,16.600000000000005,12.099999999999998,0.22199999999999995,85.0,3.0,-3.099999999999966,3.0000000000000138,58.66666666666666,-121.0,0,1,2,1,0,1
2021-03-15_DET_SAS,2021,39,-10,0,0,95.0,100.0,36.0,89.0,0.4040000000000003,8.0,32.0,0.24999999999999986,15.0,20.0,0.7500000000000008,12.0,46.0,26.0,10.0,8.0,12.0,16.0,101.10000000000004,106.40000000000003,94.00000000000004,0.225,0.3600000000000001,0.486,56.79999999999996,72.19999999999995,10.599999999999993,15.099999999999998,0.4489999999999995,10.90000000000001,28.599999999999994,0.16899999999999993,87.1999999999999,-5.0,99.0,134.0,36.0,85.0,0.42399999999999977,4.0,21.0,0.19000000000000009,23.0,31.0,0.7419999999999998,10.0,32.0,20.0,8.0,10.0,9.0,13.0,102.70000000000002,138.99999999999997,96.40000000000003,0.3650000000000001,0.24700000000000016,0.5020000000000001,37.2,55.59999999999998,8.300000000000004,14.500000000000002,0.4470000000000005,8.399999999999999,19.6,0.271,62.89999999999995,-35.0,-5.299999999999997,-36.29999999999996,81.44444444444444,-121.55555555555556,0,2,2,1,0,1
2021-03-17_DET_TOR,2021,40,4,1,1,99.0,109.0,39.0,83.0,0.4700000000000003,7.0,25.0,0.2799999999999998,14.0,25.0,0.5600000000000009,8.0,34.0,22.0,9.0,5.0,8.0,9.0,105.60000000000004,116.20000000000003,93.8,0.30100000000000005,0.30100000000000005,0.5269999999999999,42.99999999999997,56.39999999999996,9.599999999999993,8.599999999999996,0.5119999999999996,7.80000000000001,18.599999999999994,0.16899999999999993,72.19999999999992,-10.0,95.0,118.0,34.0,90.0,0.37799999999999945,12.0,45.0,0.2670000000000004,15.0,21.0,0.7140000000000001,7.0,38.0,23.0,5.0,7.0,12.0,22.0,93.99999999999996,116.79999999999997,101.0,0.2330000000000004,0.4999999999999998,0.4790000000000002,38.79999999999997,67.6,4.900000000000002,13.2,0.4439999999999997,10.8,13.199999999999992,0.16700000000000018,68.90000000000006,-23.0,-10.599999999999994,-22.800000000000008,215.22222222222226,-254.77777777777771,0,3,2,3,0,0
2021-03-21_DET_CHI,2021,42,-14,0,0,113.0,100.0,37.0,85.0,0.4350000000000004,14.0,29.0,0.4829999999999997,25.0,28.0,0.8930000000000009,12.0,49.0,28.0,7.0,4.0,13.0,17.0,116.50000000000004,103.10000000000004,97.0,0.3290000000000001,0.3410000000000001,0.5809999999999998,56.29999999999996,75.69999999999995,7.199999999999994,7.099999999999996,0.5179999999999997,11.800000000000008,27.899999999999984,0.29399999999999993,84.09999999999988,13.0,127.0,131.0,47.0,90.0,0.5220000000000007,17.0,35.0,0.4860000000000002,16.0,23.0,0.6960000000000004,9.0,42.0,32.0,6.0,2.0,16.0,20.0,120.70000000000003,124.49999999999996,95.29999999999998,0.256,0.3890000000000001,0.6339999999999998,49.40000000000003,68.1,5.7,3.5000000000000067,0.617,13.8,20.9,0.17800000000000005,78.60000000000002,-4.0,13.400000000000004,-3.799999999999926,137.66666666666666,-156.22222222222226,0,2,2,2,0,0
2021-03-26_DET_BRK,2021,44,-2,0,1,111.0,116.0,44.0,83.0,0.5300000000000004,11.0,28.0,0.3929999999999997,12.0,19.0,0.6320000000000008,5.0,41.0,29.0,8.0,9.0,15.0,18.0,111.90000000000003,116.90000000000006,99.20000000000003,0.2290000000000001,0.3370000000000001,0.607,52.59999999999996,65.89999999999998,8.099999999999996,14.3,0.5959999999999996,14.100000000000005,16.099999999999984,0.14499999999999988,76.59999999999988,-5.0,88.0,118.0,35.0,97.0,0.3609999999999999,7.0,35.0,0.20000000000000034,11.0,15.0,0.7330000000000005,13.0,48.0,19.0,9.0,1.0,9.0,10.0,91.69999999999986,122.99999999999987,96.0,0.15500000000000008,0.361,0.4249999999999997,46.20000000000004,54.30000000000002,9.400000000000006,2.7999999999999927,0.3969999999999999,8.000000000000002,22.40000000000001,0.11299999999999988,76.1,-30.0,-5.000000000000028,-31.300000000000008,227.77777777777771,-269.3333333333333,0,3,2,2,0,0
2021-03-29_DET_TOR,2021,46,14,1,1,92.0,106.0,33.0,85.0,0.3880000000000004,10.0,29.0,0.34499999999999964,16.0,19.0,0.8420000000000009,7.0,43.0,19.0,9.0,5.0,19.0,18.0,88.50000000000004,102.00000000000006,103.90000000000003,0.2240000000000002,0.3410000000000001,0.4929999999999999,47.29999999999996,57.59999999999996,8.699999999999996,7.099999999999998,0.4469999999999997,16.900000000000002,14.59999999999998,0.1879999999999999,83.6999999999999,-14.0,117.0,122.0,39.0,87.0,0.44799999999999934,14.0,42.0,0.3330000000000005,25.0,33.0,0.7580000000000002,12.0,45.0,17.0,3.0,6.0,12.0,20.0,118.19999999999996,123.2,99.00000000000004,0.3790000000000002,0.4829999999999997,0.5760000000000002,48.89999999999996,43.59999999999999,3.0000000000000013,9.500000000000004,0.5289999999999995,10.599999999999998,26.09999999999999,0.28700000000000025,71.7000000000001,-5.0,-13.500000000000016,-5.000000000000043,178.33333333333337,-214.88888888888889,0,1,2,1,0,1
2021-03-31_DET_POR,2021,47,-23,0,0,118.0,104.0,38.0,75.0,0.5070000000000005,15.0,30.0,0.4999999999999997,27.0,34.0,0.7940000000000009,9.0,43.0,26.0,6.0,6.0,18.0,24.0,121.80000000000004,107.30000000000008,96.90000000000003,0.4530000000000003,0.4000000000000001,0.6559999999999998,52.39999999999996,68.39999999999998,6.1999999999999975,11.999999999999998,0.6069999999999998,16.700000000000006,24.299999999999976,0.3599999999999998,75.59999999999991,14.0,122.0,117.0,46.0,97.0,0.4739999999999997,10.0,34.0,0.29399999999999976,20.0,24.0,0.8329999999999997,13.0,47.0,24.0,7.0,11.0,8.0,25.0,123.20000000000007,118.19999999999996,98.99999999999996,0.247,0.35099999999999965,0.5670000000000001,51.100000000000016,52.2,7.099999999999996,24.399999999999995,0.5259999999999998,6.900000000000008,28.300000000000004,0.20599999999999988,73.89999999999995,5.0,14.499999999999954,5.000000000000114,267.6666666666667,-325.8888888888889,0,4,2,3,0,0
2021-04-01_DET_WAS,2021,48,29,1,1,101.0,124.0,40.0,86.0,0.4650000000000004,9.0,27.0,0.3329999999999997,12.0,17.0,0.7060000000000008,5.0,36.0,29.0,7.0,7.0,16.0,26.0,100.30000000000004,123.10000000000008,100.70000000000002,0.19800000000000026,0.3140000000000001,0.5399999999999998,45.59999999999997,72.49999999999997,6.9999999999999964,13.5,0.5169999999999997,14.600000000000005,11.899999999999974,0.13999999999999985,83.7999999999999,-23.0,104.0,114.0,41.0,100.0,0.41000000000000014,10.0,37.0,0.27000000000000024,12.0,15.0,0.7999999999999998,15.0,51.0,22.0,5.0,1.0,13.0,19.0,102.30000000000004,112.09999999999992,101.7,0.15000000000000058,0.36999999999999983,0.4880000000000004,50.5,53.699999999999974,4.899999999999995,1.7999999999999992,0.4600000000000008,10.899999999999995,26.79999999999999,0.11999999999999965,79.99999999999993,-10.0,-22.80000000000004,-9.799999999999883,-9.888888888888893,-74.55555555555556,0,1,1,2,1,0
2021-04-03_DET_NYK,2021,49,-44,0,0,120.0,91.0,45.0,94.0,0.4790000000000004,12.0,29.0,0.4139999999999997,18.0,22.0,0.8180000000000011,10.0,48.0,31.0,8.0,5.0,13.0,18.0,116.30000000000004,88.20000000000006,103.20000000000003,0.23400000000000026,0.309,0.5789999999999997,54.49999999999997,68.89999999999998,7.799999999999995,7.600000000000001,0.5429999999999996,11.100000000000005,21.699999999999967,0.19099999999999984,90.4999999999999,29.0,86.0,99.0,32.0,89.0,0.3600000000000003,12.0,38.0,0.3160000000000001,10.0,10.0,0.9999999999999996,9.0,43.0,18.0,7.0,3.0,11.0,17.0,90.50000000000006,104.1,95.10000000000008,0.11199999999999996,0.4270000000000001,0.4599999999999999,47.79999999999993,56.30000000000001,7.400000000000008,5.899999999999995,0.42700000000000027,10.500000000000009,17.300000000000004,0.11199999999999996,89.50000000000004,-13.0,28.09999999999998,-13.599999999999936,123.55555555555556,-141.66666666666666,0,1,2,1,0,1
2020-12-31_ORL_PHI,2021,5,-24,0,0,118.0,107.0,49.0,96.0,0.51,7.0,22.0,0.31799999999999995,13.0,16.0,0.813,12.0,46.0,26.0,12.0,2.0,11.0,23.0,115.1,104.4,102.5,0.16699999999999998,0.22900000000000004,0.5730000000000001,49.49999999999999,53.1,11.699999999999998,3.799999999999999,0.5470000000000002,9.6,24.5,0.13500000000000004,77.30000000000003,11.0,100.0,93.0,32.0,84.0,0.38100000000000017,8.0,31.0,0.2580000000000001,28.0,33.0,0.848,9.0,54.0,21.0,10.0,10.0,18.0,15.0,96.29999999999998,89.60000000000002,103.79999999999998,0.39299999999999996,0.369,0.5080000000000002,53.49999999999999,65.60000000000001,9.6,22.20000000000001,0.4289999999999998,15.4,19.599999999999994,0.33299999999999996,81.79999999999997,7.0,10.699999999999989,6.699999999999959,153.0,-173.33333333333337,0,1,2,2,0,0
2021-01-02_ORL_OKC,2021,6,-9,0,0,92.0,116.0,33.0,95.0,0.34700000000000003,7.0,28.0,0.24999999999999994,19.0,21.0,0.905,10.0,48.0,17.0,2.0,5.0,11.0,15.0,89.30000000000004,112.70000000000002,103.0,0.22100000000000009,0.29500000000000004,0.4410000000000001,47.1,51.49999999999999,1.8999999999999984,8.599999999999998,0.3840000000000001,9.500000000000002,17.5,0.20000000000000007,84.40000000000005,-24.0,80.0,113.0,30.0,80.0,0.375,15.0,48.0,0.313,5.0,15.0,0.333,7.0,40.0,24.0,6.0,3.0,19.0,20.0,82.4,116.29999999999998,97.10000000000002,0.18799999999999992,0.5999999999999999,0.4619999999999999,40.8,80.0,6.200000000000001,5.5,0.4690000000000002,17.999999999999996,13.699999999999992,0.06300000000000001,70.19999999999999,-33.0,-23.399999999999977,-33.899999999999984,-191.75,166.42857142857142,0,1,2,2,0,0
2021-01-04_ORL_CLE,2021,7,20,1,1,99.0,108.0,40.0,108.0,0.37,10.0,38.0,0.2629999999999999,9.0,12.0,0.75,15.0,55.0,21.0,7.0,1.0,6.0,18.0,99.7,108.8,99.3,0.11100000000000004,0.35200000000000004,0.4370000000000001,51.4,52.5,6.999999999999997,2.199999999999997,0.41700000000000015,5.000000000000002,24.6,0.08300000000000007,87.00000000000004,-9.0,96.0,91.0,38.0,91.0,0.418,7.0,29.0,0.2410000000000001,13.0,17.0,0.7650000000000001,15.0,46.0,19.0,10.0,2.0,15.0,21.0,100.89999999999998,95.7,95.1,0.18700000000000014,0.31899999999999995,0.4870000000000002,48.9,49.99999999999999,10.500000000000002,3.799999999999997,0.456,13.2,31.300000000000004,0.14300000000000004,67.4,5.0,-9.099999999999994,5.1999999999999735,-227.14285714285717,190.0,0,3,2,2,0,0
2021-01-06_ORL_CLE,2021,8,11,1,1,103.0,83.0,38.0,88.0,0.4320000000000001,15.0,34.0,0.441,12.0,13.0,0.9229999999999999,18.0,54.0,22.0,9.0,7.0,19.0,15.0,112.6,90.7,91.5,0.14800000000000002,0.386,0.55,60.7,57.90000000000001,9.799999999999997,12.299999999999995,0.5170000000000001,16.9,40.9,0.13600000000000007,80.00000000000003,20.0,83.0,103.0,33.0,85.0,0.3880000000000001,10.0,28.0,0.3570000000000001,7.0,12.0,0.5830000000000001,9.0,35.0,20.0,12.0,4.0,14.0,14.0,90.69999999999996,112.59999999999998,91.5,0.14100000000000018,0.3289999999999999,0.4600000000000003,39.29999999999999,60.6,13.1,7.399999999999998,0.447,13.400000000000002,20.000000000000004,0.08200000000000003,59.1,-20.0,21.89999999999999,-21.90000000000002,-199.28571428571428,172.5,0,4,2,2,0,0
2021-01-11_ORL_MIL,2021,11,-22,0,0,98.0,112.0,38.0,89.0,0.4270000000000001,6.0,31.0,0.19399999999999995,16.0,22.0,0.7269999999999999,10.0,43.0,17.0,11.0,2.0,9.0,16.0,102.09999999999998,116.6,96.0,0.24699999999999994,0.3479999999999999,0.4970000000000003,49.39999999999999,44.7,11.499999999999995,5.099999999999998,0.461,8.4,20.800000000000004,0.18000000000000008,84.60000000000002,-14.0,100.0,90.0,37.0,84.0,0.4400000000000002,12.0,36.0,0.3330000000000001,14.0,18.0,0.7779999999999996,11.0,45.0,25.0,11.0,4.0,15.0,14.0,107.49999999999996,96.7,93.09999999999997,0.21399999999999994,0.4290000000000001,0.5439999999999996,48.90000000000001,67.60000000000002,11.8,6.5999999999999925,0.5120000000000006,14.000000000000002,25.0,0.16700000000000004,70.8,10.0,-14.500000000000016,10.799999999999956,399.5,-506.75,0,1,2,2,0,0
2021-01-24_ORL_CHO,2021,17,-3,0,0,118.0,120.0,43.0,94.0,0.4569999999999997,17.0,37.0,0.4590000000000001,15.0,24.0,0.6249999999999999,13.0,49.0,29.0,7.0,3.0,14.0,14.0,115.6,117.49999999999996,92.5,0.255,0.3940000000000001,0.5640000000000002,52.69999999999999,67.40000000000002,6.899999999999998,5.099999999999994,0.5479999999999999,11.8,26.50000000000001,0.16000000000000014,81.79999999999998,-2.0,110.0,123.0,42.0,85.0,0.4940000000000002,7.0,32.0,0.2189999999999997,19.0,25.0,0.7599999999999995,12.0,46.0,22.0,8.0,1.0,21.0,12.0,109.10000000000004,122.0,100.80000000000004,0.29399999999999976,0.3760000000000001,0.5729999999999997,51.70000000000003,52.39999999999992,7.900000000000002,1.8999999999999928,0.5350000000000003,17.900000000000006,29.999999999999986,0.224,69.39999999999996,-13.0,-1.899999999999963,-12.899999999999965,112.16666666666669,-130.375,0,1,2,2,0,0
2021-01-25_ORL_CHO,2021,18,9,1,1,104.0,107.0,39.0,87.0,0.4479999999999998,17.0,38.0,0.4470000000000001,9.0,13.0,0.6920000000000001,11.0,43.0,27.0,4.0,4.0,15.0,18.0,109.29999999999998,112.49999999999996,95.1,0.14900000000000002,0.43700000000000017,0.5610000000000003,49.99999999999999,69.20000000000002,4.199999999999996,7.699999999999994,0.5460000000000002,13.900000000000002,24.40000000000001,0.10300000000000016,77.99999999999999,-3.0,107.0,104.0,42.0,88.0,0.4770000000000003,14.0,36.0,0.3889999999999997,9.0,16.0,0.5629999999999995,9.0,43.0,28.0,10.0,5.0,12.0,17.0,112.50000000000004,109.3,95.10000000000004,0.18199999999999966,0.409,0.5629999999999997,50.00000000000003,66.69999999999993,10.500000000000002,10.199999999999992,0.5570000000000003,11.200000000000005,21.999999999999986,0.10199999999999997,75.59999999999994,3.0,-3.1999999999999744,3.200000000000045,-116.71428571428572,-1.25,0,2,1,1,1,1
2021-01-27_ORL_SAC,2021,19,-14,0,0,117.0,108.0,42.0,88.0,0.4769999999999998,19.0,37.0,0.514,14.0,22.0,0.6359999999999998,10.0,49.0,31.0,10.0,3.0,15.0,21.0,116.09999999999998,107.2,100.79999999999998,0.25,0.4200000000000001,0.5990000000000001,54.399999999999984,73.8,9.899999999999997,5.899999999999994,0.5850000000000002,13.300000000000002,25.00000000000001,0.1590000000000002,78.0,9.0,103.0,94.0,38.0,91.0,0.4180000000000002,12.0,34.0,0.3529999999999999,15.0,21.0,0.7139999999999997,12.0,55.0,21.0,6.0,14.0,6.0,25.0,108.0,98.6,95.40000000000008,0.231,0.374,0.514,49.09999999999998,55.3,6.299999999999999,19.399999999999995,0.4840000000000003,5.600000000000001,22.60000000000001,0.16500000000000006,72.9,9.0,8.899999999999975,9.400000000000006,-76.83333333333333,-57.42857142857143,0,1,2,5,0,0
2021-01-29_ORL_LAC,2021,20,-26,0,0,107.0,121.0,40.0,96.0,0.4169999999999998,10.0,26.0,0.385,17.0,18.0,0.9439999999999996,17.0,47.0,25.0,8.0,8.0,14.0,23.0,109.2,123.4,98.0,0.188,0.2710000000000001,0.5150000000000001,48.49999999999998,62.50000000000002,8.199999999999994,13.599999999999993,0.4690000000000003,11.900000000000002,34.00000000000001,0.17700000000000018,63.80000000000001,-14.0,109.0,105.0,36.0,87.0,0.41400000000000015,17.0,42.0,0.4050000000000001,20.0,22.0,0.909,13.0,55.0,22.0,11.0,4.0,12.0,20.0,112.3,108.20000000000003,96.99999999999996,0.25299999999999995,0.483,0.5639999999999996,55.0,61.09999999999996,11.3,6.999999999999997,0.5109999999999995,11.000000000000005,26.0,0.2300000000000001,84.00000000000003,4.0,-14.200000000000005,4.099999999999966,264.8888888888889,-324.0,0,3,2,1,0,1
2021-02-05_ORL_CHI,2021,23,4,1,1,108.0,123.0,41.0,89.0,0.4609999999999997,14.0,38.0,0.3679999999999999,12.0,14.0,0.8569999999999998,9.0,46.0,24.0,4.0,4.0,16.0,22.0,109.4,124.6,98.7,0.15699999999999995,0.4270000000000001,0.5670000000000001,53.49999999999997,58.50000000000002,4.099999999999993,10.499999999999996,0.5390000000000004,14.400000000000004,20.9,0.13500000000000026,86.00000000000004,-15.0,103.0,107.0,43.0,88.0,0.4890000000000004,6.0,36.0,0.16699999999999998,11.0,16.0,0.6880000000000004,6.0,38.0,25.0,11.0,3.0,9.0,14.0,105.10000000000004,109.2,98.0,0.182,0.4089999999999999,0.5419999999999999,44.70000000000004,58.1,11.200000000000005,4.500000000000003,0.5230000000000001,8.700000000000003,14.300000000000004,0.12500000000000006,74.40000000000006,-4.0,-15.199999999999989,-4.099999999999966,115.85714285714286,-134.42857142857142,0,1,3,2,0,0
2021-02-06_ORL_CHI,2021,24,-26,0,0,123.0,119.0,42.0,81.0,0.5189999999999997,11.0,27.0,0.4069999999999999,28.0,37.0,0.7569999999999999,10.0,49.0,27.0,5.0,2.0,15.0,22.0,122.1,118.1,100.7,0.457,0.33299999999999996,0.632,55.09999999999997,64.30000000000001,4.999999999999996,2.9999999999999964,0.5860000000000004,13.400000000000004,25.00000000000001,0.34600000000000025,79.60000000000002,4.0,119.0,123.0,46.0,96.0,0.4790000000000004,9.0,30.0,0.3,18.0,20.0,0.9000000000000006,10.0,40.0,27.0,9.0,5.0,8.0,22.0,118.10000000000004,122.1,100.7,0.208,0.313,0.5679999999999998,44.90000000000003,58.7,8.900000000000002,9.300000000000004,0.5260000000000001,7.100000000000002,20.4,0.18800000000000008,75.00000000000007,-4.0,4.0,-3.999999999999957,105.71428571428572,-123.25,0,2,1,1,1,1
2021-02-17_ORL_NYK,2021,29,18,1,1,90.0,109.0,33.0,89.0,0.3709999999999998,6.0,35.0,0.17099999999999987,18.0,22.0,0.8179999999999998,9.0,48.0,13.0,4.0,6.0,10.0,12.0,93.40000000000002,113.1,96.39999999999998,0.247,0.3929999999999999,0.4560000000000001,44.89999999999996,39.400000000000034,4.1999999999999975,10.899999999999995,0.4040000000000005,9.2,15.800000000000017,0.20200000000000026,78.0,-19.0,123.0,112.0,42.0,83.0,0.5060000000000001,17.0,34.0,0.4999999999999998,22.0,27.0,0.8149999999999996,10.0,42.0,22.0,5.0,6.0,8.0,22.0,131.90000000000006,120.1,93.20000000000003,0.32499999999999984,0.4099999999999995,0.6480000000000006,49.99999999999995,52.40000000000002,5.400000000000008,11.499999999999995,0.6080000000000001,7.799999999999998,24.39999999999999,0.265,74.4,11.0,-19.699999999999974,11.80000000000007,134.77777777777777,-153.44444444444446,0,1,3,2,0,0
2021-02-19_ORL_GSW,2021,30,4,1,1,107.0,89.0,42.0,92.0,0.4569999999999999,16.0,34.0,0.4709999999999999,7.0,10.0,0.6999999999999998,10.0,50.0,27.0,10.0,7.0,12.0,15.0,109.50000000000004,91.1,97.69999999999996,0.109,0.3699999999999999,0.5550000000000002,52.09999999999997,64.30000000000001,10.199999999999996,11.699999999999996,0.5430000000000004,11.1,21.70000000000001,0.07600000000000022,80.0,18.0,120.0,112.0,43.0,95.0,0.453,18.0,52.0,0.3459999999999997,16.0,21.0,0.7620000000000007,9.0,46.0,32.0,10.0,1.0,16.0,19.0,110.39999999999996,103.09999999999998,98.39999999999986,0.22099999999999986,0.5470000000000002,0.5760000000000006,48.40000000000001,74.40000000000006,9.200000000000003,1.5999999999999996,0.5470000000000004,13.3,17.599999999999994,0.16800000000000007,84.1,8.0,18.40000000000005,7.299999999999982,175.77777777777774,-204.11111111111111,0,1,2,2,0,0
2021-02-21_ORL_DET,2021,31,9,1,1,124.0,120.0,46.0,94.0,0.4889999999999998,18.0,43.0,0.4189999999999999,14.0,17.0,0.8240000000000001,8.0,51.0,30.0,7.0,8.0,13.0,19.0,117.50000000000004,113.70000000000002,105.49999999999996,0.18100000000000002,0.457,0.6110000000000001,53.09999999999997,65.2,6.599999999999998,14.499999999999995,0.5850000000000004,11.4,18.200000000000014,0.14900000000000024,82.69999999999997,4.0,95.0,109.0,36.0,86.0,0.4190000000000001,14.0,45.0,0.31099999999999994,9.0,13.0,0.6920000000000008,13.0,45.0,27.0,8.0,7.0,21.0,22.0,98.30000000000004,112.7,96.7,0.15099999999999994,0.5230000000000001,0.5180000000000003,47.899999999999984,74.99999999999997,8.3,10.0,0.4999999999999996,18.600000000000005,26.5,0.10499999999999997,71.09999999999991,-14.0,3.8000000000000256,-14.399999999999965,-159.77777777777774,140.77777777777774,0,3,2,2,0,0
2021-02-23_ORL_DET,2021,32,-12,0,0,105.0,96.0,35.0,81.0,0.4320000000000001,9.0,30.0,0.2999999999999999,26.0,29.0,0.897,5.0,51.0,24.0,7.0,8.0,11.0,18.0,105.8,96.70000000000003,99.29999999999997,0.35799999999999993,0.37,0.5600000000000003,50.99999999999997,68.60000000000001,7.099999999999998,15.699999999999996,0.4880000000000004,10.499999999999998,11.100000000000012,0.3210000000000003,83.59999999999998,9.0,96.0,105.0,34.0,91.0,0.37400000000000017,11.0,40.0,0.275,17.0,21.0,0.8100000000000008,9.0,49.0,23.0,10.0,4.0,11.0,21.0,96.70000000000006,105.8,99.3,0.231,0.4400000000000001,0.4790000000000003,48.99999999999998,67.59999999999997,10.099999999999998,7.800000000000002,0.4339999999999995,9.900000000000006,16.39999999999999,0.187,88.89999999999992,-9.0,9.099999999999966,-9.099999999999936,-178.22222222222226,157.22222222222226,0,4,2,2,0,0
2021-02-27_ORL_UTA,2021,34,-15,0,0,92.0,129.0,35.0,87.0,0.4019999999999999,9.0,36.0,0.2499999999999999,13.0,15.0,0.867,4.0,35.0,19.0,8.0,1.0,18.0,10.0,88.30000000000004,123.70000000000002,104.19999999999996,0.17199999999999988,0.414,0.4910000000000002,40.69999999999997,54.30000000000002,7.699999999999997,2.099999999999998,0.4540000000000005,16.1,8.300000000000015,0.14900000000000024,81.6,-37.0,116.0,124.0,40.0,94.0,0.4260000000000005,15.0,46.0,0.3259999999999998,21.0,23.0,0.9130000000000004,9.0,36.0,24.0,9.0,3.0,9.0,21.0,116.39999999999986,124.4,99.69999999999996,0.24500000000000005,0.4889999999999999,0.5569999999999999,41.9,59.99999999999999,8.999999999999998,5.5,0.5050000000000002,7.9999999999999964,18.79999999999998,0.22299999999999992,71.10000000000002,-8.0,-35.39999999999998,-8.000000000000144,376.66666666666674,-481.66666666666674,0,2,2,1,0,1
2021-03-01_ORL_DAL,2021,35,-6,0,1,109.0,124.0,44.0,96.0,0.4579999999999999,14.0,34.0,0.4119999999999999,7.0,8.0,0.875,7.0,37.0,27.0,6.0,3.0,3.0,18.0,114.6,130.40000000000003,95.09999999999997,0.08299999999999991,0.35400000000000004,0.5480000000000002,41.599999999999966,61.40000000000002,6.299999999999996,7.499999999999997,0.5310000000000006,2.8999999999999986,14.300000000000017,0.07300000000000026,75.0,-15.0,115.0,98.0,45.0,86.0,0.5229999999999997,14.0,36.0,0.3890000000000001,11.0,17.0,0.6469999999999995,6.0,36.0,23.0,12.0,8.0,8.0,15.0,121.5,103.49999999999996,94.59999999999994,0.19800000000000034,0.4190000000000002,0.6149999999999991,43.39999999999999,51.09999999999996,12.7,19.00000000000001,0.6050000000000002,7.899999999999991,15.4,0.12800000000000022,68.2,17.0,-15.800000000000038,18.000000000000046,232.66666666666663,-276.6666666666667,0,3,2,2,0,0
